time,type,y,newcol
16/05/22,L2_KOWLOON_CITY_in,190,0
17/05/22,L2_KOWLOON_CITY_in,197,0
01/03/22,L2_KOWLOON_CITY_out,173,0
02/03/22,L2_KOWLOON_CITY_out,188,0
03/03/22,L2_KOWLOON_CITY_out,166,0
04/03/22,L2_KOWLOON_CITY_out,168,0
05/03/22,L2_KOWLOON_CITY_out,309,0
06/03/22,L2_KOWLOON_CITY_out,136,0
07/03/22,L2_KOWLOON_CITY_out,260,0
08/03/22,L2_KOWLOON_CITY_out,234,0
09/03/22,L2_KOWLOON_CITY_out,249,0
10/03/22,L2_KOWLOON_CITY_out,198,0
11/03/22,L2_KOWLOON_CITY_out,314,0
12/03/22,L2_KOWLOON_CITY_out,151,0
13/03/22,L2_KOWLOON_CITY_out,247,0
14/03/22,L2_KOWLOON_CITY_out,210,0
15/03/22,L2_KOWLOON_CITY_out,232,0
16/03/22,L2_KOWLOON_CITY_out,159,0
17/03/22,L2_KOWLOON_CITY_out,110,0
18/03/22,L2_KOWLOON_CITY_out,185,0
19/03/22,L2_KOWLOON_CITY_out,264,0
20/03/22,L2_KOWLOON_CITY_out,167,0
21/03/22,L2_KOWLOON_CITY_out,107,0
22/03/22,L2_KOWLOON_CITY_out,162,0
23/03/22,L2_KOWLOON_CITY_out,172,0
24/03/22,L2_KOWLOON_CITY_out,140,0
25/03/22,L2_KOWLOON_CITY_out,174,0
26/03/22,L2_KOWLOON_CITY_out,323,0
27/03/22,L2_KOWLOON_CITY_out,131,0
28/03/22,L2_KOWLOON_CITY_out,107,0
29/03/22,L2_KOWLOON_CITY_out,172,0
30/03/22,L2_KOWLOON_CITY_out,183,0
31/03/22,L2_KOWLOON_CITY_out,135,0
01/04/22,L2_KOWLOON_CITY_out,195,0
02/04/22,L2_KOWLOON_CITY_out,265,0
03/04/22,L2_KOWLOON_CITY_out,236,0
04/04/22,L2_KOWLOON_CITY_out,239,0
05/04/22,L2_KOWLOON_CITY_out,167,0
06/04/22,L2_KOWLOON_CITY_out,159,0
07/04/22,L2_KOWLOON_CITY_out,189,0
08/04/22,L2_KOWLOON_CITY_out,157,0
09/04/22,L2_KOWLOON_CITY_out,250,0
10/04/22,L2_KOWLOON_CITY_out,119,0
11/04/22,L2_KOWLOON_CITY_out,101,0
12/04/22,L2_KOWLOON_CITY_out,155,0
13/04/22,L2_KOWLOON_CITY_out,148,0
14/04/22,L2_KOWLOON_CITY_out,215,0
15/04/22,L2_KOWLOON_CITY_out,183,0
16/04/22,L2_KOWLOON_CITY_out,184,0
17/04/22,L2_KOWLOON_CITY_out,118,0
18/04/22,L2_KOWLOON_CITY_out,96,0
19/04/22,L2_KOWLOON_CITY_out,178,0
20/04/22,L2_KOWLOON_CITY_out,320,0
21/04/22,L2_KOWLOON_CITY_out,213,0
22/04/22,L2_KOWLOON_CITY_out,64,0
23/04/22,L2_KOWLOON_CITY_out,311,0
24/04/22,L2_KOWLOON_CITY_out,260,0
25/04/22,L2_KOWLOON_CITY_out,239,0
26/04/22,L2_KOWLOON_CITY_out,196,0
27/04/22,L2_KOWLOON_CITY_out,126,0
28/04/22,L2_KOWLOON_CITY_out,133,0
29/04/22,L2_KOWLOON_CITY_out,208,0
30/04/22,L2_KOWLOON_CITY_out,315,0
01/05/22,L2_KOWLOON_CITY_out,97,0
02/05/22,L2_KOWLOON_CITY_out,126,0
03/05/22,L2_KOWLOON_CITY_out,137,0
04/05/22,L2_KOWLOON_CITY_out,159,0
05/05/22,L2_KOWLOON_CITY_out,86,0
06/05/22,L2_KOWLOON_CITY_out,98,0
07/05/22,L2_KOWLOON_CITY_out,65,0
08/05/22,L2_KOWLOON_CITY_out,139,0
09/05/22,L2_KOWLOON_CITY_out,49,0
10/05/22,L2_KOWLOON_CITY_out,64,0
11/05/22,L2_KOWLOON_CITY_out,83,0
12/05/22,L2_KOWLOON_CITY_out,182,0
13/05/22,L2_KOWLOON_CITY_out,338,0
14/05/22,L2_KOWLOON_CITY_out,324,0
15/05/22,L2_KOWLOON_CITY_out,405,0
16/05/22,L2_KOWLOON_CITY_out,309,0
17/05/22,L2_KOWLOON_CITY_out,360,0
01/03/22,L2_KWAI_TSING_in,161,0
02/03/22,L2_KWAI_TSING_in,254,0
03/03/22,L2_KWAI_TSING_in,311,0
04/03/22,L2_KWAI_TSING_in,271,0
05/03/22,L2_KWAI_TSING_in,220,0
06/03/22,L2_KWAI_TSING_in,95,0
07/03/22,L2_KWAI_TSING_in,257,0
08/03/22,L2_KWAI_TSING_in,316,0
09/03/22,L2_KWAI_TSING_in,344,0
10/03/22,L2_KWAI_TSING_in,305,0
11/03/22,L2_KWAI_TSING_in,275,0
12/03/22,L2_KWAI_TSING_in,296,0
13/03/22,L2_KWAI_TSING_in,77,0
14/03/22,L2_KWAI_TSING_in,299,0
15/03/22,L2_KWAI_TSING_in,306,0
16/03/22,L2_KWAI_TSING_in,311,0
17/03/22,L2_KWAI_TSING_in,239,0
18/03/22,L2_KWAI_TSING_in,226,0
19/03/22,L2_KWAI_TSING_in,203,0
20/03/22,L2_KWAI_TSING_in,73,0
21/03/22,L2_KWAI_TSING_in,281,0
22/03/22,L2_KWAI_TSING_in,221,0
23/03/22,L2_KWAI_TSING_in,265,0
24/03/22,L2_KWAI_TSING_in,225,0
25/03/22,L2_KWAI_TSING_in,190,0
26/03/22,L2_KWAI_TSING_in,167,0
27/03/22,L2_KWAI_TSING_in,56,0
28/03/22,L2_KWAI_TSING_in,252,0
29/03/22,L2_KWAI_TSING_in,202,0
30/03/22,L2_KWAI_TSING_in,249,0
31/03/22,L2_KWAI_TSING_in,600,0
01/04/22,L2_KWAI_TSING_in,249,0
02/04/22,L2_KWAI_TSING_in,147,0
03/04/22,L2_KWAI_TSING_in,33,0
04/04/22,L2_KWAI_TSING_in,235,0
05/04/22,L2_KWAI_TSING_in,33,0
06/04/22,L2_KWAI_TSING_in,236,0
07/04/22,L2_KWAI_TSING_in,340,0
08/04/22,L2_KWAI_TSING_in,237,0
09/04/22,L2_KWAI_TSING_in,230,0
10/04/22,L2_KWAI_TSING_in,39,0
11/04/22,L2_KWAI_TSING_in,224,0
12/04/22,L2_KWAI_TSING_in,225,0
13/04/22,L2_KWAI_TSING_in,563,0
14/04/22,L2_KWAI_TSING_in,276,0
15/04/22,L2_KWAI_TSING_in,14,0
16/04/22,L2_KWAI_TSING_in,43,0
17/04/22,L2_KWAI_TSING_in,15,0
18/04/22,L2_KWAI_TSING_in,4,0
19/04/22,L2_KWAI_TSING_in,312,0
20/04/22,L2_KWAI_TSING_in,334,0
21/04/22,L2_KWAI_TSING_in,661,0
22/04/22,L2_KWAI_TSING_in,223,0
23/04/22,L2_KWAI_TSING_in,157,0
24/04/22,L2_KWAI_TSING_in,27,0
25/04/22,L2_KWAI_TSING_in,160,0
26/04/22,L2_KWAI_TSING_in,274,0
27/04/22,L2_KWAI_TSING_in,309,0
28/04/22,L2_KWAI_TSING_in,214,0
29/04/22,L2_KWAI_TSING_in,641,0
30/04/22,L2_KWAI_TSING_in,165,0
01/05/22,L2_KWAI_TSING_in,14,0
02/05/22,L2_KWAI_TSING_in,37,0
03/05/22,L2_KWAI_TSING_in,261,0
04/05/22,L2_KWAI_TSING_in,336,0
05/05/22,L2_KWAI_TSING_in,693,0
06/05/22,L2_KWAI_TSING_in,195,0
07/05/22,L2_KWAI_TSING_in,164,0
08/05/22,L2_KWAI_TSING_in,13,0
09/05/22,L2_KWAI_TSING_in,45,0
10/05/22,L2_KWAI_TSING_in,173,0
11/05/22,L2_KWAI_TSING_in,327,0
12/05/22,L2_KWAI_TSING_in,466,0
13/05/22,L2_KWAI_TSING_in,537,0
14/05/22,L2_KWAI_TSING_in,176,0
15/05/22,L2_KWAI_TSING_in,35,0
16/05/22,L2_KWAI_TSING_in,249,0
17/05/22,L2_KWAI_TSING_in,301,0
01/03/22,L2_KWAI_TSING_out,478,0
02/03/22,L2_KWAI_TSING_out,611,0
03/03/22,L2_KWAI_TSING_out,783,0
04/03/22,L2_KWAI_TSING_out,595,0
05/03/22,L2_KWAI_TSING_out,409,0
06/03/22,L2_KWAI_TSING_out,213,0
07/03/22,L2_KWAI_TSING_out,693,0
08/03/22,L2_KWAI_TSING_out,949,0
09/03/22,L2_KWAI_TSING_out,941,0
10/03/22,L2_KWAI_TSING_out,577,0
11/03/22,L2_KWAI_TSING_out,673,0
12/03/22,L2_KWAI_TSING_out,468,0
13/03/22,L2_KWAI_TSING_out,427,0
14/03/22,L2_KWAI_TSING_out,625,0
15/03/22,L2_KWAI_TSING_out,605,0
16/03/22,L2_KWAI_TSING_out,940,0
17/03/22,L2_KWAI_TSING_out,805,0
18/03/22,L2_KWAI_TSING_out,7688,0
19/03/22,L2_KWAI_TSING_out,5077,0
20/03/22,L2_KWAI_TSING_out,252,0
21/03/22,L2_KWAI_TSING_out,552,0
22/03/22,L2_KWAI_TSING_out,542,0
23/03/22,L2_KWAI_TSING_out,10956,0
24/03/22,L2_KWAI_TSING_out,380,0
25/03/22,L2_KWAI_TSING_out,349,0
26/03/22,L2_KWAI_TSING_out,347,0
27/03/22,L2_KWAI_TSING_out,134,0
28/03/22,L2_KWAI_TSING_out,445,0
29/03/22,L2_KWAI_TSING_out,5925,0
30/03/22,L2_KWAI_TSING_out,573,0
31/03/22,L2_KWAI_TSING_out,465,0
01/04/22,L2_KWAI_TSING_out,291,0
02/04/22,L2_KWAI_TSING_out,193,0
03/04/22,L2_KWAI_TSING_out,200,0
04/04/22,L2_KWAI_TSING_out,295,0
05/04/22,L2_KWAI_TSING_out,93,0
06/04/22,L2_KWAI_TSING_out,6186,0
07/04/22,L2_KWAI_TSING_out,508,0
08/04/22,L2_KWAI_TSING_out,314,0
09/04/22,L2_KWAI_TSING_out,340,0
10/04/22,L2_KWAI_TSING_out,276,0
11/04/22,L2_KWAI_TSING_out,610,0
12/04/22,L2_KWAI_TSING_out,5076,0
13/04/22,L2_KWAI_TSING_out,2206,0
14/04/22,L2_KWAI_TSING_out,312,0
15/04/22,L2_KWAI_TSING_out,15,0
16/04/22,L2_KWAI_TSING_out,14,0
17/04/22,L2_KWAI_TSING_out,13,0
18/04/22,L2_KWAI_TSING_out,287,0
19/04/22,L2_KWAI_TSING_out,849,0
20/04/22,L2_KWAI_TSING_out,1093,0
21/04/22,L2_KWAI_TSING_out,5800,0
22/04/22,L2_KWAI_TSING_out,399,0
23/04/22,L2_KWAI_TSING_out,103,0
24/04/22,L2_KWAI_TSING_out,298,0
25/04/22,L2_KWAI_TSING_out,407,0
26/04/22,L2_KWAI_TSING_out,571,0
27/04/22,L2_KWAI_TSING_out,466,0
28/04/22,L2_KWAI_TSING_out,6236,0
29/04/22,L2_KWAI_TSING_out,406,0
30/04/22,L2_KWAI_TSING_out,140,0
01/05/22,L2_KWAI_TSING_out,28,0
02/05/22,L2_KWAI_TSING_out,224,0
03/05/22,L2_KWAI_TSING_out,1777,0
04/05/22,L2_KWAI_TSING_out,5419,0
05/05/22,L2_KWAI_TSING_out,550,0
06/05/22,L2_KWAI_TSING_out,430,0
07/05/22,L2_KWAI_TSING_out,192,0
08/05/22,L2_KWAI_TSING_out,57,0
09/05/22,L2_KWAI_TSING_out,186,0
10/05/22,L2_KWAI_TSING_out,466,0
11/05/22,L2_KWAI_TSING_out,643,0
12/05/22,L2_KWAI_TSING_out,622,0
13/05/22,L2_KWAI_TSING_out,3910,0
14/05/22,L2_KWAI_TSING_out,272,0
15/05/22,L2_KWAI_TSING_out,283,0
16/05/22,L2_KWAI_TSING_out,523,0
17/05/22,L2_KWAI_TSING_out,497,0
01/03/22,L2_KWUN_TONG_in,220,0
02/03/22,L2_KWUN_TONG_in,304,0
03/03/22,L2_KWUN_TONG_in,262,0
04/03/22,L2_KWUN_TONG_in,357,0
05/03/22,L2_KWUN_TONG_in,162,0
06/03/22,L2_KWUN_TONG_in,43,0
07/03/22,L2_KWUN_TONG_in,283,0
08/03/22,L2_KWUN_TONG_in,416,0
09/03/22,L2_KWUN_TONG_in,389,0
10/03/22,L2_KWUN_TONG_in,351,0
11/03/22,L2_KWUN_TONG_in,409,0
12/03/22,L2_KWUN_TONG_in,283,0
13/03/22,L2_KWUN_TONG_in,60,0
14/03/22,L2_KWUN_TONG_in,347,0
15/03/22,L2_KWUN_TONG_in,339,0
16/03/22,L2_KWUN_TONG_in,350,0
17/03/22,L2_KWUN_TONG_in,336,0
18/03/22,L2_KWUN_TONG_in,389,0
19/03/22,L2_KWUN_TONG_in,240,0
20/03/22,L2_KWUN_TONG_in,80,0
21/03/22,L2_KWUN_TONG_in,358,0
22/03/22,L2_KWUN_TONG_in,333,0
23/03/22,L2_KWUN_TONG_in,368,0
24/03/22,L2_KWUN_TONG_in,280,0
25/03/22,L2_KWUN_TONG_in,256,0
26/03/22,L2_KWUN_TONG_in,209,0
27/03/22,L2_KWUN_TONG_in,61,0
28/03/22,L2_KWUN_TONG_in,330,0
29/03/22,L2_KWUN_TONG_in,308,0
30/03/22,L2_KWUN_TONG_in,327,0
31/03/22,L2_KWUN_TONG_in,5188,0
01/04/22,L2_KWUN_TONG_in,290,0
02/04/22,L2_KWUN_TONG_in,199,0
03/04/22,L2_KWUN_TONG_in,67,0
04/04/22,L2_KWUN_TONG_in,301,0
05/04/22,L2_KWUN_TONG_in,35,0
06/04/22,L2_KWUN_TONG_in,379,0
07/04/22,L2_KWUN_TONG_in,620,0
08/04/22,L2_KWUN_TONG_in,314,0
09/04/22,L2_KWUN_TONG_in,235,0
10/04/22,L2_KWUN_TONG_in,23,0
11/04/22,L2_KWUN_TONG_in,361,0
12/04/22,L2_KWUN_TONG_in,305,0
13/04/22,L2_KWUN_TONG_in,1193,0
14/04/22,L2_KWUN_TONG_in,371,0
15/04/22,L2_KWUN_TONG_in,43,0
16/04/22,L2_KWUN_TONG_in,33,0
17/04/22,L2_KWUN_TONG_in,25,0
18/04/22,L2_KWUN_TONG_in,27,0
19/04/22,L2_KWUN_TONG_in,355,0
20/04/22,L2_KWUN_TONG_in,503,0
21/04/22,L2_KWUN_TONG_in,1262,0
22/04/22,L2_KWUN_TONG_in,339,0
23/04/22,L2_KWUN_TONG_in,246,0
24/04/22,L2_KWUN_TONG_in,78,0
25/04/22,L2_KWUN_TONG_in,292,0
26/04/22,L2_KWUN_TONG_in,350,0
27/04/22,L2_KWUN_TONG_in,430,0
28/04/22,L2_KWUN_TONG_in,300,0
29/04/22,L2_KWUN_TONG_in,1244,0
30/04/22,L2_KWUN_TONG_in,216,0
01/05/22,L2_KWUN_TONG_in,72,0
02/05/22,L2_KWUN_TONG_in,22,0
03/05/22,L2_KWUN_TONG_in,315,0
04/05/22,L2_KWUN_TONG_in,386,0
05/05/22,L2_KWUN_TONG_in,1351,0
06/05/22,L2_KWUN_TONG_in,412,0
07/05/22,L2_KWUN_TONG_in,188,0
08/05/22,L2_KWUN_TONG_in,48,0
09/05/22,L2_KWUN_TONG_in,21,0
10/05/22,L2_KWUN_TONG_in,313,0
11/05/22,L2_KWUN_TONG_in,370,0
12/05/22,L2_KWUN_TONG_in,462,0
13/05/22,L2_KWUN_TONG_in,985,0
14/05/22,L2_KWUN_TONG_in,277,0
15/05/22,L2_KWUN_TONG_in,76,0
16/05/22,L2_KWUN_TONG_in,345,0
17/05/22,L2_KWUN_TONG_in,403,0
01/03/22,L2_KWUN_TONG_out,209,0
02/03/22,L2_KWUN_TONG_out,124,0
03/03/22,L2_KWUN_TONG_out,159,0
04/03/22,L2_KWUN_TONG_out,217,0
05/03/22,L2_KWUN_TONG_out,121,0
06/03/22,L2_KWUN_TONG_out,59,0
07/03/22,L2_KWUN_TONG_out,208,0
08/03/22,L2_KWUN_TONG_out,278,0
09/03/22,L2_KWUN_TONG_out,310,0
10/03/22,L2_KWUN_TONG_out,243,0
11/03/22,L2_KWUN_TONG_out,286,0
12/03/22,L2_KWUN_TONG_out,187,0
13/03/22,L2_KWUN_TONG_out,166,0
14/03/22,L2_KWUN_TONG_out,290,0
15/03/22,L2_KWUN_TONG_out,264,0
16/03/22,L2_KWUN_TONG_out,355,0
17/03/22,L2_KWUN_TONG_out,319,0
18/03/22,L2_KWUN_TONG_out,301,0
19/03/22,L2_KWUN_TONG_out,141,0
20/03/22,L2_KWUN_TONG_out,92,0
21/03/22,L2_KWUN_TONG_out,215,0
22/03/22,L2_KWUN_TONG_out,232,0
23/03/22,L2_KWUN_TONG_out,245,0
24/03/22,L2_KWUN_TONG_out,193,0
25/03/22,L2_KWUN_TONG_out,134,0
26/03/22,L2_KWUN_TONG_out,178,0
27/03/22,L2_KWUN_TONG_out,91,0
28/03/22,L2_KWUN_TONG_out,176,0
29/03/22,L2_KWUN_TONG_out,177,0
30/03/22,L2_KWUN_TONG_out,330,0
31/03/22,L2_KWUN_TONG_out,195,0
01/04/22,L2_KWUN_TONG_out,145,0
02/04/22,L2_KWUN_TONG_out,90,0
03/04/22,L2_KWUN_TONG_out,107,0
04/04/22,L2_KWUN_TONG_out,160,0
05/04/22,L2_KWUN_TONG_out,75,0
06/04/22,L2_KWUN_TONG_out,242,0
07/04/22,L2_KWUN_TONG_out,182,0
08/04/22,L2_KWUN_TONG_out,146,0
09/04/22,L2_KWUN_TONG_out,132,0
10/04/22,L2_KWUN_TONG_out,65,0
11/04/22,L2_KWUN_TONG_out,198,0
12/04/22,L2_KWUN_TONG_out,174,0
13/04/22,L2_KWUN_TONG_out,244,0
14/04/22,L2_KWUN_TONG_out,181,0
15/04/22,L2_KWUN_TONG_out,36,0
16/04/22,L2_KWUN_TONG_out,48,0
17/04/22,L2_KWUN_TONG_out,22,0
18/04/22,L2_KWUN_TONG_out,315,0
19/04/22,L2_KWUN_TONG_out,303,0
20/04/22,L2_KWUN_TONG_out,329,0
21/04/22,L2_KWUN_TONG_out,172,0
22/04/22,L2_KWUN_TONG_out,274,0
23/04/22,L2_KWUN_TONG_out,146,0
24/04/22,L2_KWUN_TONG_out,178,0
25/04/22,L2_KWUN_TONG_out,299,0
26/04/22,L2_KWUN_TONG_out,212,0
27/04/22,L2_KWUN_TONG_out,243,0
28/04/22,L2_KWUN_TONG_out,237,0
29/04/22,L2_KWUN_TONG_out,197,0
30/04/22,L2_KWUN_TONG_out,139,0
01/05/22,L2_KWUN_TONG_out,39,0
02/05/22,L2_KWUN_TONG_out,100,0
03/05/22,L2_KWUN_TONG_out,253,0
04/05/22,L2_KWUN_TONG_out,199,0
05/05/22,L2_KWUN_TONG_out,179,0
06/05/22,L2_KWUN_TONG_out,197,0
07/05/22,L2_KWUN_TONG_out,134,0
08/05/22,L2_KWUN_TONG_out,49,0
09/05/22,L2_KWUN_TONG_out,52,0
10/05/22,L2_KWUN_TONG_out,283,0
11/05/22,L2_KWUN_TONG_out,797,0
12/05/22,L2_KWUN_TONG_out,509,0
13/05/22,L2_KWUN_TONG_out,485,0
14/05/22,L2_KWUN_TONG_out,208,0
15/05/22,L2_KWUN_TONG_out,114,0
16/05/22,L2_KWUN_TONG_out,298,0
17/05/22,L2_KWUN_TONG_out,267,0
01/03/22,L2_NORTH_in,70,0
02/03/22,L2_NORTH_in,140,0
03/03/22,L2_NORTH_in,103,0
04/03/22,L2_NORTH_in,108,0
05/03/22,L2_NORTH_in,77,0
06/03/22,L2_NORTH_in,7,0
07/03/22,L2_NORTH_in,140,0
08/03/22,L2_NORTH_in,135,0
09/03/22,L2_NORTH_in,136,0
10/03/22,L2_NORTH_in,141,0
11/03/22,L2_NORTH_in,128,0
12/03/22,L2_NORTH_in,110,0
13/03/22,L2_NORTH_in,5,0
14/03/22,L2_NORTH_in,111,0
15/03/22,L2_NORTH_in,102,0
16/03/22,L2_NORTH_in,143,0
17/03/22,L2_NORTH_in,120,0
18/03/22,L2_NORTH_in,114,0
19/03/22,L2_NORTH_in,86,0
20/03/22,L2_NORTH_in,4,0
21/03/22,L2_NORTH_in,146,0
22/03/22,L2_NORTH_in,97,0
23/03/22,L2_NORTH_in,115,0
24/03/22,L2_NORTH_in,99,0
25/03/22,L2_NORTH_in,77,0
26/03/22,L2_NORTH_in,75,0
27/03/22,L2_NORTH_in,8,0
28/03/22,L2_NORTH_in,157,0
29/03/22,L2_NORTH_in,106,0
30/03/22,L2_NORTH_in,134,0
31/03/22,L2_NORTH_in,2801,0
01/04/22,L2_NORTH_in,95,0
02/04/22,L2_NORTH_in,60,0
03/04/22,L2_NORTH_in,2,0
04/04/22,L2_NORTH_in,154,0
05/04/22,L2_NORTH_in,1,0
06/04/22,L2_NORTH_in,130,0
07/04/22,L2_NORTH_in,282,0
08/04/22,L2_NORTH_in,122,0
09/04/22,L2_NORTH_in,81,0
10/04/22,L2_NORTH_in,0,0
11/04/22,L2_NORTH_in,145,0
12/04/22,L2_NORTH_in,108,0
13/04/22,L2_NORTH_in,545,0
14/04/22,L2_NORTH_in,159,0
15/04/22,L2_NORTH_in,1,0
16/04/22,L2_NORTH_in,12,0
17/04/22,L2_NORTH_in,1,0
18/04/22,L2_NORTH_in,1,0
19/04/22,L2_NORTH_in,149,0
20/04/22,L2_NORTH_in,154,0
21/04/22,L2_NORTH_in,696,0
22/04/22,L2_NORTH_in,124,0
23/04/22,L2_NORTH_in,75,0
24/04/22,L2_NORTH_in,0,0
25/04/22,L2_NORTH_in,83,0
26/04/22,L2_NORTH_in,118,0
27/04/22,L2_NORTH_in,127,0
28/04/22,L2_NORTH_in,144,0
29/04/22,L2_NORTH_in,586,0
30/04/22,L2_NORTH_in,79,0
01/05/22,L2_NORTH_in,6,0
02/05/22,L2_NORTH_in,3,0
03/05/22,L2_NORTH_in,139,0
04/05/22,L2_NORTH_in,103,0
05/05/22,L2_NORTH_in,665,0
06/05/22,L2_NORTH_in,189,0
07/05/22,L2_NORTH_in,87,0
08/05/22,L2_NORTH_in,5,0
09/05/22,L2_NORTH_in,1,0
10/05/22,L2_NORTH_in,96,0
11/05/22,L2_NORTH_in,108,0
12/05/22,L2_NORTH_in,178,0
13/05/22,L2_NORTH_in,406,0
14/05/22,L2_NORTH_in,131,0
15/05/22,L2_NORTH_in,12,0
16/05/22,L2_NORTH_in,226,0
17/05/22,L2_NORTH_in,138,0
01/03/22,L2_NORTH_out,41,0
02/03/22,L2_NORTH_out,17,0
03/03/22,L2_NORTH_out,22,0
04/03/22,L2_NORTH_out,14,0
05/03/22,L2_NORTH_out,3,0
06/03/22,L2_NORTH_out,2,0
07/03/22,L2_NORTH_out,6,0
08/03/22,L2_NORTH_out,23,0
09/03/22,L2_NORTH_out,14,0
10/03/22,L2_NORTH_out,10,0
11/03/22,L2_NORTH_out,2,0
12/03/22,L2_NORTH_out,0,0
13/03/22,L2_NORTH_out,1,0
14/03/22,L2_NORTH_out,5,0
15/03/22,L2_NORTH_out,21,0
16/03/22,L2_NORTH_out,21,0
17/03/22,L2_NORTH_out,23,0
18/03/22,L2_NORTH_out,1,0
19/03/22,L2_NORTH_out,14,0
20/03/22,L2_NORTH_out,10,0
21/03/22,L2_NORTH_out,16,0
22/03/22,L2_NORTH_out,31,0
23/03/22,L2_NORTH_out,12,0
24/03/22,L2_NORTH_out,15,0
25/03/22,L2_NORTH_out,9,0
26/03/22,L2_NORTH_out,3,0
27/03/22,L2_NORTH_out,0,0
28/03/22,L2_NORTH_out,0,0
29/03/22,L2_NORTH_out,17,0
30/03/22,L2_NORTH_out,13,0
31/03/22,L2_NORTH_out,9,0
01/04/22,L2_NORTH_out,5,0
02/04/22,L2_NORTH_out,1,0
03/04/22,L2_NORTH_out,1,0
04/04/22,L2_NORTH_out,2,0
05/04/22,L2_NORTH_out,4,0
06/04/22,L2_NORTH_out,1,0
07/04/22,L2_NORTH_out,33,0
08/04/22,L2_NORTH_out,10,0
09/04/22,L2_NORTH_out,1,0
10/04/22,L2_NORTH_out,0,0
11/04/22,L2_NORTH_out,2,0
12/04/22,L2_NORTH_out,15,0
13/04/22,L2_NORTH_out,14,0
14/04/22,L2_NORTH_out,3,0
15/04/22,L2_NORTH_out,1,0
16/04/22,L2_NORTH_out,0,0
17/04/22,L2_NORTH_out,0,0
18/04/22,L2_NORTH_out,7,0
19/04/22,L2_NORTH_out,19,0
20/04/22,L2_NORTH_out,17,0
21/04/22,L2_NORTH_out,11,0
22/04/22,L2_NORTH_out,10,0
23/04/22,L2_NORTH_out,1,0
24/04/22,L2_NORTH_out,1,0
25/04/22,L2_NORTH_out,3,0
26/04/22,L2_NORTH_out,22,0
27/04/22,L2_NORTH_out,18,0
28/04/22,L2_NORTH_out,7,0
29/04/22,L2_NORTH_out,4,0
30/04/22,L2_NORTH_out,3,0
01/05/22,L2_NORTH_out,0,0
02/05/22,L2_NORTH_out,1,0
03/05/22,L2_NORTH_out,17,0
04/05/22,L2_NORTH_out,20,0
05/05/22,L2_NORTH_out,10,0
06/05/22,L2_NORTH_out,9,0
07/05/22,L2_NORTH_out,10,0
08/05/22,L2_NORTH_out,5,0
09/05/22,L2_NORTH_out,1,0
10/05/22,L2_NORTH_out,19,0
11/05/22,L2_NORTH_out,13,0
12/05/22,L2_NORTH_out,7,0
13/05/22,L2_NORTH_out,13,0
14/05/22,L2_NORTH_out,16,0
15/05/22,L2_NORTH_out,8,0
16/05/22,L2_NORTH_out,12,0
17/05/22,L2_NORTH_out,18,0
01/03/22,L2_SAI_KUNG_in,205,0
02/03/22,L2_SAI_KUNG_in,296,0
03/03/22,L2_SAI_KUNG_in,300,0
04/03/22,L2_SAI_KUNG_in,325,0
05/03/22,L2_SAI_KUNG_in,220,0
06/03/22,L2_SAI_KUNG_in,62,0
07/03/22,L2_SAI_KUNG_in,298,0
08/03/22,L2_SAI_KUNG_in,418,0
09/03/22,L2_SAI_KUNG_in,439,0
10/03/22,L2_SAI_KUNG_in,370,0
11/03/22,L2_SAI_KUNG_in,353,0
12/03/22,L2_SAI_KUNG_in,396,0
13/03/22,L2_SAI_KUNG_in,111,0
14/03/22,L2_SAI_KUNG_in,262,0
15/03/22,L2_SAI_KUNG_in,375,0
16/03/22,L2_SAI_KUNG_in,324,0
17/03/22,L2_SAI_KUNG_in,339,0
18/03/22,L2_SAI_KUNG_in,298,0
19/03/22,L2_SAI_KUNG_in,270,0
20/03/22,L2_SAI_KUNG_in,81,0
21/03/22,L2_SAI_KUNG_in,303,0
22/03/22,L2_SAI_KUNG_in,355,0
23/03/22,L2_SAI_KUNG_in,347,0
24/03/22,L2_SAI_KUNG_in,293,0
25/03/22,L2_SAI_KUNG_in,241,0
26/03/22,L2_SAI_KUNG_in,270,0
27/03/22,L2_SAI_KUNG_in,31,0
28/03/22,L2_SAI_KUNG_in,270,0
29/03/22,L2_SAI_KUNG_in,248,0
30/03/22,L2_SAI_KUNG_in,282,0
31/03/22,L2_SAI_KUNG_in,7728,0
01/04/22,L2_SAI_KUNG_in,291,0
02/04/22,L2_SAI_KUNG_in,256,0
03/04/22,L2_SAI_KUNG_in,24,0
04/04/22,L2_SAI_KUNG_in,251,0
05/04/22,L2_SAI_KUNG_in,22,0
06/04/22,L2_SAI_KUNG_in,324,0
07/04/22,L2_SAI_KUNG_in,756,0
08/04/22,L2_SAI_KUNG_in,324,0
09/04/22,L2_SAI_KUNG_in,205,0
10/04/22,L2_SAI_KUNG_in,28,0
11/04/22,L2_SAI_KUNG_in,258,0
12/04/22,L2_SAI_KUNG_in,301,0
13/04/22,L2_SAI_KUNG_in,1541,0
14/04/22,L2_SAI_KUNG_in,357,0
15/04/22,L2_SAI_KUNG_in,19,0
16/04/22,L2_SAI_KUNG_in,16,0
17/04/22,L2_SAI_KUNG_in,12,0
18/04/22,L2_SAI_KUNG_in,9,0
19/04/22,L2_SAI_KUNG_in,361,0
20/04/22,L2_SAI_KUNG_in,437,0
21/04/22,L2_SAI_KUNG_in,1477,0
22/04/22,L2_SAI_KUNG_in,290,0
